obs_id,fare_id,info_id,journey_date,departure_time,arrival_time,arrival_day_offset,duration_minutes,total_stops,price
7580,5,3,2019-06-18,09:00,11:25,0,145,0,3841.0
7581,7,1,2019-05-01,09:00,19:15,0,615,1,15373.0
7582,2,1,2019-05-09,08:20,11:10,1,1610,2,11222.0
7583,7,1,2019-06-24,04:55,19:15,0,860,1,7155.0
7584,7,1,2019-03-09,15:15,01:35,1,620,1,15200.0
7585,6,2,2019-03-21,18:40,07:40,1,780,1,7832.0
7586,14,1,2019-06-03,16:00,21:00,0,300,1,6593.0
7587,2,1,2019-05-06,07:00,10:30,1,1650,3,13007.0
7588,3,2,2019-03-06,09:55,18:50,0,535,1,15400.0
7589,2,1,2019-06-09,14:35,14:35,1,1440,1,6528.0
7590,3,2,2019-06-24,09:40,12:35,1,1615,2,10368.0
7591,14,1,2019-04-24,04:55,21:00,0,965,1,6162.0
7592,6,1,2019-03-06,14:05,09:00,1,1135,1,17261.0
7593,10,2,2019-04-01,16:30,20:45,1,1695,1,7064.0
7594,3,1,2019-06-09,11:45,12:35,1,1490,2,13882.0
7595,27,1,2019-06-03,14:40,17:50,0,190,0,6216.0
7596,3,2,2019-05-18,11:40,19:00,0,440,2,19644.0
7597,6,2,2019-05-09,15:15,18:10,0,175,0,4544.0
7598,21,1,2019-03-27,14:40,17:05,0,145,0,3384.0
7599,4,1,2019-06-06,15:15,17:45,0,150,0,4804.0
7600,10,2,2019-03-24,19:45,19:40,1,1435,1,10031.0
7601,10,2,2019-05-12,21:10,08:15,1,665,1,8586.0
7602,6,2,2019-03-21,07:00,13:15,0,375,1,7832.0
7603,26,1,2019-05-24,17:00,09:05,1,965,1,10027.0
7604,24,1,2019-03-18,12:00,13:25,0,85,0,2754.0
7605,3,1,2019-03-21,08:00,04:25,1,1225,1,12767.0
7606,28,1,2019-05-09,16:40,00:15,1,455,1,8777.0
7607,12,1,2019-06-24,14:25,19:35,0,310,1,7870.0
7608,2,1,2019-06-12,12:00,11:10,1,1390,2,9416.0
7609,29,3,2019-05-06,22:45,00:15,1,90,0,2175.0
7610,7,1,2019-06-24,09:45,22:30,0,765,1,9646.0
7611,10,1,2019-05-24,20:00,04:40,1,520,1,13731.0
7612,8,1,2019-03-06,07:05,19:15,1,2170,2,11552.0
7613,13,1,2019-03-18,08:50,23:25,1,2315,2,10783.0
7614,10,1,2019-05-01,17:00,14:25,1,1285,1,11467.0
7615,8,1,2019-06-03,07:00,19:15,0,735,1,8879.0
7616,7,1,2019-06-06,12:50,01:30,1,760,1,6795.0
7617,14,1,2019-03-03,07:30,15:30,0,480,1,14871.0
7618,7,1,2019-03-03,15:05,01:35,1,630,2,34503.0
7619,8,1,2019-06-15,07:05,09:25,1,1580,2,10975.0
7620,2,1,2019-05-24,09:50,23:15,0,805,2,15170.0
7621,2,1,2019-05-01,14:35,14:35,1,1440,1,7001.0
7622,2,1,2019-05-18,09:25,18:30,0,545,1,8576.0
7623,3,1,2019-05-09,19:30,04:25,1,535,2,15129.0
7624,1,1,2019-04-09,08:30,11:20,0,170,0,4823.0
7625,10,2,2019-05-21,06:30,19:50,0,800,1,10844.0
7626,26,1,2019-06-09,20:20,20:20,1,1440,1,8085.0
7627,3,1,2019-03-03,18:20,04:25,1,2045,2,20747.0
7628,2,1,2019-05-06,17:30,08:55,1,925,1,10203.0
7629,3,2,2019-05-21,19:45,19:00,1,1395,1,12898.0
7630,10,1,2019-05-12,06:30,08:15,1,1545,1,13941.0
7631,14,1,2019-05-18,10:35,21:00,0,625,1,7503.0
7632,3,1,2019-06-01,09:00,19:00,0,600,1,14714.0
7633,14,1,2019-06-24,07:35,12:10,0,275,1,5054.0
7634,23,1,2019-03-15,20:55,23:50,0,175,0,8722.0
7635,10,2,2019-05-06,06:30,10:05,1,1655,1,8586.0
7636,13,1,2019-06-09,21:05,23:55,0,170,0,5228.0
7637,20,1,2019-05-09,13:55,15:25,0,90,0,3100.0
7638,14,1,2019-06-01,05:35,08:50,0,195,0,6541.0
7639,7,1,2019-05-21,10:20,19:15,0,535,1,8266.0
7640,14,1,2019-06-03,18:35,01:30,1,415,1,6628.0
7641,10,2,2019-05-21,16:30,04:40,1,730,1,9663.0
7642,10,2,2019-06-12,16:30,22:35,0,365,1,9899.0
7643,14,1,2019-03-27,04:55,21:20,0,985,2,6223.0
7644,4,1,2019-06-09,15:15,20:30,0,315,1,5380.0
7645,7,1,2019-06-06,07:30,21:00,0,810,1,7740.0
7646,10,2,2019-06-12,06:30,19:50,0,800,1,9899.0
7647,6,2,2019-05-18,11:10,14:05,0,175,0,5198.0
7648,3,2,2019-03-27,05:25,04:25,1,1380,2,9254.0
7649,10,1,2019-05-18,14:05,10:05,1,1200,1,14388.0
7650,26,1,2019-05-06,07:10,09:05,1,1555,1,8137.0
7651,8,1,2019-05-09,20:15,19:15,1,1380,2,13591.0
7652,5,1,2019-05-12,11:35,18:50,0,435,1,8479.0
7653,10,2,2019-05-15,18:55,18:15,1,1400,1,10844.0
7654,2,1,2019-06-12,17:30,20:25,1,1615,1,10203.0
7655,14,1,2019-06-12,14:20,22:30,0,490,1,6938.0
7656,7,1,2019-06-15,09:45,22:30,0,765,1,9646.0
7657,14,1,2019-06-01,16:00,21:00,0,300,1,6593.0
7658,37,1,2019-03-01,07:05,09:20,0,135,0,9125.0
7659,7,1,2019-05-15,15:15,01:30,1,615,1,7670.0
7660,2,1,2019-06-06,14:30,23:15,0,525,2,15894.0
7661,10,2,2019-05-15,10:20,17:35,0,435,1,5608.0
7662,12,1,2019-05-21,07:25,13:20,0,355,1,5842.0
7663,11,1,2019-03-27,08:45,13:15,0,270,1,4466.0
7664,21,1,2019-06-24,13:15,15:35,0,140,0,3597.0
7665,6,1,2019-03-18,11:40,23:00,0,680,1,13555.0
7666,8,1,2019-06-03,10:00,19:15,0,555,1,10979.0
7667,3,1,2019-05-18,05:30,19:00,0,810,2,15129.0
7668,8,1,2019-03-21,14:10,17:10,0,180,0,5674.0
7669,15,1,2019-04-27,09:45,12:35,0,170,0,5613.0
7670,5,3,2019-03-24,22:20,00:40,1,140,0,5725.0
7671,1,1,2019-03-09,16:55,19:45,0,170,0,10067.0
7672,18,3,2019-04-12,09:30,12:20,0,170,0,4885.0
7673,8,1,2019-06-09,06:05,09:25,1,1640,1,7690.0
7674,14,1,2019-03-03,20:30,01:35,1,305,1,8258.0
7675,7,1,2019-06-12,07:00,21:00,0,840,1,7408.0
7676,10,2,2019-05-24,08:25,20:45,0,740,1,10844.0
7677,3,2,2019-03-21,16:10,18:50,1,1600,2,8728.0
7678,14,1,2019-06-24,11:25,21:00,0,575,1,5894.0
7679,2,1,2019-03-12,20:45,23:20,0,155,0,4435.0
7680,22,2,2019-05-21,02:55,04:20,0,85,0,4050.0
7681,4,1,2019-04-15,22:15,00:50,1,155,0,4174.0
7682,8,1,2019-03-27,09:45,09:25,1,1420,1,5957.0
7683,10,1,2019-06-09,17:00,21:05,1,1685,1,12692.0
7684,1,1,2019-03-24,16:55,19:45,0,170,0,7303.0
7685,2,1,2019-05-01,19:00,11:05,1,965,1,6117.0
7686,14,1,2019-05-12,05:35,08:50,0,195,0,6015.0
7687,2,1,2019-06-09,09:25,05:35,1,1210,2,11642.0
7688,7,1,2019-05-18,06:40,19:15,0,755,1,7564.0
7689,1,1,2019-04-24,16:55,19:55,0,180,0,4823.0
7690,14,1,2019-06-27,05:05,16:10,0,665,1,6442.0
7691,2,1,2019-06-09,19:00,11:05,1,965,1,6327.0
7692,8,1,2019-03-27,09:45,08:15,1,1350,1,7416.0
7693,8,1,2019-05-27,07:10,07:40,1,1470,2,14588.0
7694,7,1,2019-06-12,10:00,01:30,1,930,1,7198.0
7695,8,1,2019-06-27,07:00,19:15,0,735,1,8669.0
7696,14,1,2019-06-09,06:40,21:00,0,860,1,6093.0
7697,2,1,2019-05-09,14:30,12:30,1,1320,2,15107.0
7698,8,1,2019-05-18,09:00,07:40,1,1360,1,8372.0
7699,10,2,2019-04-01,08:25,22:35,0,850,1,7064.0
7700,26,1,2019-03-24,07:10,22:55,0,945,1,12732.0
7701,25,1,2019-06-27,17:45,20:05,0,140,0,3597.0
7702,1,1,2019-03-24,08:30,11:30,0,180,0,7303.0
7703,2,1,2019-06-06,05:50,20:25,0,875,2,10991.0
7704,13,1,2019-03-09,10:30,11:20,1,1490,1,10321.0
7705,1,1,2019-06-06,13:00,15:50,0,170,0,3943.0
7706,14,1,2019-05-21,07:15,12:30,0,315,1,5636.0
7707,4,1,2019-04-09,15:15,20:05,0,290,1,4268.0
7708,3,1,2019-06-09,05:30,19:00,0,810,2,13014.0
7709,7,1,2019-05-09,09:00,21:00,0,720,1,13727.0
7710,4,1,2019-04-09,15:15,17:45,0,150,0,4174.0
7711,8,1,2019-03-27,12:00,19:15,0,435,2,10493.0
7712,14,1,2019-05-21,10:35,21:00,0,625,1,6794.0
7713,4,1,2019-05-12,21:00,02:15,1,315,1,7228.0
7714,6,1,2019-03-01,07:00,18:25,0,685,1,26890.0
7715,7,1,2019-06-01,07:10,16:10,0,540,1,7038.0
7716,10,2,2019-04-01,06:30,08:15,1,1545,1,7064.0
7717,10,2,2019-03-24,21:10,23:25,1,1575,1,10031.0
7718,10,2,2019-05-06,20:00,04:40,1,520,1,9663.0
7719,17,1,2019-05-01,23:55,02:45,1,170,0,4483.0
7720,6,2,2019-06-03,08:20,11:20,0,180,0,5769.0
7721,4,1,2019-04-24,15:15,17:45,0,150,0,4804.0
7722,2,1,2019-05-15,20:45,23:20,0,155,0,4145.0
7723,2,1,2019-05-18,20:45,23:20,0,155,0,4880.0
7724,25,3,2019-06-06,09:45,12:00,0,135,0,3543.0
7725,6,6,2019-03-01,08:55,21:20,0,745,1,27992.0
7726,14,1,2019-05-09,07:30,21:00,0,810,1,7191.0
7727,15,1,2019-04-01,07:00,09:40,0,160,0,5403.0
7728,3,2,2019-06-09,11:40,19:00,0,440,2,15812.0
7729,6,2,2019-04-09,19:50,22:50,0,180,0,4544.0
7730,31,1,2019-06-03,16:45,22:25,0,340,1,11410.0
7731,21,1,2019-05-03,11:35,14:00,0,145,0,4332.0
7732,6,2,2019-04-15,17:45,20:45,0,180,0,4544.0
7733,4,1,2019-05-24,06:20,10:20,0,240,1,4226.0
7734,2,1,2019-06-03,20:45,23:20,0,155,0,4145.0
7735,7,1,2019-06-27,10:00,19:15,0,555,1,14848.0
7736,1,1,2019-04-03,00:30,03:25,0,175,0,3419.0
7737,6,1,2019-03-24,18:55,21:55,0,180,0,7229.0
7738,11,1,2019-06-03,08:45,13:15,0,270,1,5830.0
7739,6,2,2019-03-18,14:05,07:40,1,1055,1,10972.0
7740,10,1,2019-03-24,18:55,08:10,1,795,1,14231.0
7741,10,2,2019-06-09,18:55,19:50,1,1495,1,10844.0
7742,5,1,2019-05-12,11:15,18:30,0,435,1,11468.0
7743,30,1,2019-05-18,22:50,01:20,1,150,0,4409.0
7744,3,1,2019-06-27,14:35,12:35,1,1320,2,13376.0
7745,1,1,2019-06-21,23:30,02:20,1,170,0,4077.0
7746,10,1,2019-05-09,09:35,21:05,0,690,1,13067.0
7747,1,1,2019-06-06,07:10,10:05,0,175,0,4823.0
7748,7,2,2019-03-09,06:50,19:15,0,745,1,14817.0
7749,21,1,2019-03-24,07:55,10:15,0,140,0,4326.0
7750,7,1,2019-03-03,07:00,21:00,0,840,1,15603.0
7751,2,1,2019-03-24,16:45,23:15,1,1830,2,13885.0
7752,6,1,2019-03-06,11:40,09:00,1,1280,1,17261.0
7753,7,1,2019-06-09,11:35,21:00,0,565,3,15629.0
7754,2,1,2019-05-06,09:10,04:40,1,1170,2,6117.0
7755,3,1,2019-06-24,23:05,04:25,1,1760,2,12819.0
7756,7,1,2019-05-27,18:15,01:30,1,435,1,13377.0
7757,6,1,2019-03-01,07:00,15:15,0,495,1,26890.0
7758,1,1,2019-05-15,00:30,03:25,0,175,0,3419.0
7759,2,1,2019-05-15,09:50,23:15,0,805,2,14960.0
7760,20,1,2019-03-03,19:30,20:45,0,75,0,11185.0
7761,8,1,2019-05-27,19:00,19:15,1,1455,1,8372.0
7762,3,2,2019-06-06,02:15,12:35,0,620,1,10262.0
7763,2,1,2019-06-12,16:50,13:45,1,1255,2,11542.0
7764,5,1,2019-04-03,15:05,20:20,0,315,1,4649.0
7765,22,1,2019-03-09,19:40,21:10,0,90,0,5678.0
7766,18,1,2019-06-01,09:30,12:20,0,170,0,3971.0
7767,7,1,2019-06-03,07:10,16:10,0,540,1,7878.0
7768,3,1,2019-06-27,05:30,19:00,0,810,2,13014.0
7769,1,1,2019-05-01,06:05,08:50,0,165,0,4423.0
7770,3,2,2019-06-01,14:00,04:25,1,865,1,10262.0
7771,15,1,2019-05-27,09:45,12:35,0,170,0,4668.0
7772,10,2,2019-05-21,21:10,18:15,1,1265,1,10844.0
7773,3,2,2019-06-24,09:40,04:25,1,1125,2,10368.0
7774,1,1,2019-04-21,10:10,13:00,0,170,0,4591.0
7775,14,1,2019-05-06,18:35,01:30,1,415,1,7191.0
7776,7,1,2019-05-18,06:00,12:35,0,395,1,9794.0
7777,1,1,2019-06-01,04:00,06:50,0,170,0,3943.0
7778,10,1,2019-06-12,06:30,12:00,0,330,1,13626.0
7779,10,2,2019-05-12,20:00,09:20,1,800,1,9663.0
7780,7,2,2019-06-15,07:10,16:10,0,540,1,6093.0
7781,6,1,2019-03-12,21:25,07:40,1,615,1,11717.0
7782,10,1,2019-05-18,20:00,09:20,1,800,1,14781.0
7783,6,1,2019-05-03,06:00,08:45,0,165,0,7229.0
7784,23,1,2019-06-01,20:55,23:40,0,165,0,3898.0
7785,3,1,2019-06-03,22:50,12:35,1,825,1,14714.0
7786,7,1,2019-05-27,11:40,21:00,0,560,1,7005.0
7787,21,1,2019-06-15,14:45,17:05,0,140,0,3597.0
7788,5,3,2019-03-18,06:55,09:35,0,160,0,4413.0
7789,7,1,2019-03-06,10:20,19:15,0,535,1,15353.0
7790,1,1,2019-05-01,10:10,13:00,0,170,0,3943.0
7791,21,1,2019-03-15,13:20,15:35,0,135,0,6297.0
7792,1,1,2019-03-09,20:00,22:55,0,175,0,6144.0
7793,8,1,2019-05-21,18:45,19:15,1,1470,2,12257.0
7794,3,1,2019-05-21,13:25,12:35,1,1390,2,15129.0
7795,3,2,2019-06-24,05:30,04:25,1,1375,2,10368.0
7796,3,2,2019-05-09,09:40,19:00,0,560,2,13029.0
7797,2,1,2019-06-06,12:00,11:10,1,1390,2,9416.0
7798,8,1,2019-06-03,18:05,21:10,0,185,0,6934.0
7799,10,1,2019-05-21,20:25,14:25,1,1080,1,11467.0
7800,7,1,2019-06-03,15:15,01:30,1,615,1,6795.0
7801,4,1,2019-03-27,15:20,17:55,0,155,0,5198.0
7802,3,2,2019-03-09,17:25,18:50,1,1525,1,14053.0
7803,26,1,2019-04-01,07:10,23:25,0,975,1,7927.0
7804,4,1,2019-03-18,10:10,12:55,0,165,0,4462.0
7805,23,1,2019-04-27,07:45,10:40,0,175,0,5048.0
7806,10,2,2019-05-24,20:00,23:35,1,1655,1,10844.0
7807,7,1,2019-03-03,08:55,18:50,0,595,1,15411.0
7808,4,1,2019-03-18,17:15,19:55,0,160,0,4462.0
7809,22,1,2019-03-27,15:50,17:20,0,90,0,5678.0
7810,3,1,2019-03-06,09:55,04:25,1,1110,1,15764.0
7811,3,1,2019-03-06,22:20,19:45,1,1285,1,17024.0
7812,20,1,2019-06-18,06:20,07:40,0,80,0,3100.0
7813,6,1,2019-05-01,18:55,22:00,0,185,0,7229.0
7814,4,1,2019-04-24,14:25,16:55,0,150,0,4804.0
7815,6,2,2019-06-24,08:20,11:20,0,180,0,5769.0
7816,30,1,2019-03-18,19:35,22:05,0,150,0,4384.0
7817,8,1,2019-06-27,05:15,06:50,1,1535,1,6587.0
7818,6,2,2019-03-21,05:45,19:10,0,805,1,7832.0
7819,9,1,2019-03-15,11:40,13:55,0,135,0,7082.0
7820,25,1,2019-03-15,08:20,10:35,0,135,0,6300.0
7821,10,1,2019-06-06,08:25,16:20,0,475,1,14571.0
7822,1,1,2019-06-27,13:00,15:50,0,170,0,3943.0
7823,7,1,2019-05-21,14:55,00:55,1,600,1,6878.0
7824,29,3,2019-04-01,05:45,07:15,0,90,0,1965.0
7825,26,1,2019-05-21,17:00,10:45,1,1065,1,9187.0
7826,13,1,2019-03-24,21:10,23:55,0,165,0,4441.0
7827,1,1,2019-03-01,08:30,11:30,0,180,0,10067.0
7828,14,1,2019-06-27,20:25,01:30,1,305,1,5054.0
7829,7,1,2019-06-06,06:00,21:00,0,900,1,7005.0
7830,10,1,2019-05-15,09:35,21:05,0,690,1,12121.0
7831,14,1,2019-05-27,15:10,20:00,0,290,1,5912.0
7832,30,1,2019-04-01,07:35,19:25,0,710,1,5192.0
7833,21,1,2019-06-09,13:15,15:35,0,140,0,3597.0
7834,6,1,2019-03-09,18:20,21:00,0,160,0,8016.0
7835,20,1,2019-03-15,15:00,16:25,0,85,0,2050.0
7836,18,3,2019-03-21,09:35,12:30,0,175,0,4839.0
7837,24,1,2019-05-27,06:25,07:55,0,90,0,4049.0
7838,27,1,2019-06-18,06:00,09:10,0,190,0,6216.0
7839,5,3,2019-06-21,22:20,00:40,1,140,0,3841.0
7840,5,3,2019-03-15,06:55,09:35,0,160,0,3815.0
7841,13,1,2019-04-03,17:00,19:45,0,165,0,5176.0
7842,29,1,2019-05-09,22:45,00:15,1,90,0,2017.0
7843,26,1,2019-05-09,07:10,09:05,1,1555,1,9187.0
7844,15,1,2019-03-09,09:50,12:35,0,165,0,11598.0
7845,3,1,2019-06-01,19:30,12:35,1,1025,2,13014.0
7846,3,2,2019-06-01,19:15,12:35,1,1040,1,10262.0
7847,8,1,2019-04-09,20:15,19:15,1,1380,2,9916.0
7848,10,1,2019-03-24,16:55,12:00,1,1145,1,14231.0
7849,6,2,2019-06-15,11:10,14:05,0,175,0,7229.0
7850,14,1,2019-03-27,17:10,01:35,1,505,1,6316.0
7851,30,1,2019-03-09,10:20,12:55,0,155,0,4384.0
7852,8,1,2019-06-12,16:55,19:15,1,1580,2,13381.0
7853,21,1,2019-05-12,11:35,14:00,0,145,0,4332.0
7854,8,1,2019-06-15,13:30,23:00,0,570,1,8907.0
7855,4,1,2019-06-12,04:40,07:15,0,155,0,4804.0
7856,8,1,2019-03-06,07:00,07:40,1,1480,1,15407.0
7857,3,2,2019-05-27,10:00,04:25,1,1105,1,12898.0
7858,7,1,2019-03-27,13:00,21:00,0,480,1,6883.0
7859,25,3,2019-05-03,17:45,20:05,0,140,0,3543.0
7860,1,1,2019-05-06,01:30,04:15,0,165,0,4284.0
7861,24,1,2019-05-03,21:20,22:50,0,90,0,2437.0
7862,5,1,2019-04-18,22:20,00:40,1,140,0,4174.0
7863,10,1,2019-05-21,20:00,12:00,1,960,1,14781.0
7864,2,1,2019-05-21,16:45,08:55,1,970,2,14960.0
7865,6,2,2019-06-27,11:10,14:05,0,175,0,5769.0
7866,11,1,2019-04-24,08:45,13:15,0,270,1,4812.0
7867,26,1,2019-05-18,07:10,23:25,0,975,1,9345.0
7868,4,1,2019-05-15,07:10,12:40,0,330,1,4864.0
7869,21,1,2019-03-06,19:35,21:55,0,140,0,7295.0
7870,8,1,2019-06-12,22:00,19:15,1,1275,2,10231.0
7871,3,1,2019-06-01,14:00,19:00,0,300,1,14714.0
7872,3,1,2019-03-27,19:15,19:45,1,1470,1,12032.0
7873,6,2,2019-04-15,15:15,18:10,0,175,0,4544.0
7874,10,2,2019-05-15,06:30,18:15,0,705,1,10844.0
7875,15,1,2019-03-03,06:40,12:35,0,355,1,12476.0
7876,6,2,2019-03-12,20:35,23:00,1,1585,1,11087.0
7877,8,1,2019-06-06,05:15,19:15,1,2280,3,10703.0
7878,14,1,2019-05-09,08:35,22:30,0,835,1,6734.0
7879,6,2,2019-03-21,14:05,20:20,0,375,1,7832.0
7880,2,1,2019-04-01,05:50,23:15,0,1045,2,11516.0
7881,21,1,2019-03-18,07:55,10:15,0,140,0,3850.0
7882,3,1,2019-03-09,13:55,04:25,1,870,2,17229.0
7883,5,1,2019-06-27,22:20,00:40,1,140,0,3873.0
7884,22,2,2019-04-03,07:05,08:30,0,85,0,4160.0
7885,7,1,2019-05-18,12:50,21:00,0,490,1,7670.0
7886,10,2,2019-03-24,08:25,16:20,0,475,1,10031.0
7887,3,2,2019-06-27,13:25,12:35,1,1390,2,11150.0
7888,6,2,2019-03-15,11:40,18:25,0,405,1,9134.0
7889,18,1,2019-05-18,09:30,12:20,0,170,0,4423.0
7890,30,1,2019-06-21,22:50,01:20,1,150,0,3807.0
7891,8,1,2019-05-21,06:05,09:25,1,1640,1,7480.0
7892,1,1,2019-05-06,06:05,08:50,0,165,0,4423.0
7893,1,1,2019-06-18,16:55,19:55,0,180,0,4823.0
7894,26,1,2019-03-24,17:00,20:25,1,1645,1,12102.0
7895,7,2,2019-03-06,09:00,19:15,0,615,1,15342.0
7896,10,2,2019-05-06,16:30,22:35,0,365,1,10844.0
7897,8,1,2019-06-12,09:45,09:25,1,1420,1,7480.0
7898,2,1,2019-04-01,19:00,04:40,1,580,1,4227.0
7899,8,1,2019-06-09,09:45,09:25,1,1420,1,7690.0
7900,5,1,2019-05-18,15:55,21:25,0,330,1,8224.0
7901,15,1,2019-04-18,19:30,22:15,0,165,0,5823.0
7902,6,2,2019-03-15,08:55,18:25,0,570,1,9134.0
7903,6,1,2019-03-01,16:55,00:45,1,470,1,26890.0
7904,2,1,2019-06-09,09:25,07:55,1,1350,1,8366.0
7905,8,1,2019-06-01,05:15,06:50,1,1535,1,7480.0
7906,10,1,2019-05-12,16:30,22:35,0,365,1,14781.0
7907,2,1,2019-03-24,05:55,23:15,1,2480,2,13990.0
7908,8,1,2019-03-21,17:15,19:15,1,1560,2,8245.0
7909,3,2,2019-06-24,10:00,19:00,0,540,1,10262.0
7910,10,1,2019-06-12,06:30,04:40,1,1330,1,12739.0
7911,7,1,2019-05-21,11:25,19:15,0,470,1,7575.0
7912,13,1,2019-03-18,17:00,19:45,0,165,0,11633.0
7913,3,2,2019-06-15,05:30,19:00,0,810,2,10368.0
7914,6,1,2019-03-12,16:55,23:00,0,365,1,13817.0
7915,10,1,2019-03-24,13:55,22:35,0,520,1,14231.0
7916,6,2,2019-03-21,11:40,23:00,0,680,1,6992.0
7917,13,1,2019-06-21,06:10,08:55,0,165,0,6961.0
7918,3,1,2019-06-01,20:00,04:25,1,505,2,16263.0
7919,3,1,2019-06-27,07:05,12:35,0,330,1,14714.0
7920,7,1,2019-06-24,07:30,21:00,0,810,1,7740.0
7921,6,2,2019-03-18,11:40,20:20,0,520,1,11087.0
7922,7,1,2019-03-21,08:00,15:30,0,450,1,14486.0
7923,14,1,2019-05-21,11:55,18:10,0,375,1,6442.0
7924,2,1,2019-05-18,12:00,18:30,1,1830,2,10361.0
7925,30,1,2019-05-12,07:35,23:30,0,955,1,5320.0
7926,3,2,2019-06-15,09:40,12:35,1,1615,2,10368.0
7927,5,1,2019-05-15,17:10,19:40,0,150,0,4174.0
7928,8,1,2019-05-21,17:40,08:15,1,875,1,8151.0
7929,3,1,2019-03-21,16:00,18:50,1,1610,1,12557.0
7930,13,1,2019-06-15,10:00,12:45,0,165,0,6961.0
7931,13,1,2019-04-09,21:05,23:55,0,170,0,4441.0
7932,29,1,2019-03-15,22:45,00:10,1,85,0,2753.0
7933,5,3,2019-04-06,22:20,00:40,1,140,0,3841.0
7934,8,1,2019-04-06,06:10,23:00,0,1010,1,5022.0
7935,8,1,2019-06-06,05:10,08:00,0,170,0,5201.0
7936,8,1,2019-06-03,14:10,17:10,0,180,0,6934.0
7937,4,1,2019-04-01,17:35,22:15,0,280,1,5699.0
7938,15,1,2019-06-27,19:30,22:15,0,165,0,5088.0
7939,7,1,2019-03-21,08:25,19:15,0,650,1,8601.0
7940,4,1,2019-05-15,09:20,14:15,0,295,1,11319.0
7941,24,1,2019-03-09,21:20,22:45,0,85,0,3838.0
7942,10,1,2019-05-12,16:30,09:20,1,1010,1,14388.0
7943,3,2,2019-06-15,09:35,12:35,1,1620,2,10824.0
7944,3,2,2019-04-06,13:00,19:00,0,360,1,5177.0
7945,3,1,2019-06-27,11:30,19:00,0,450,1,14714.0
7946,10,1,2019-06-12,08:25,19:50,0,685,1,13626.0
7947,8,1,2019-06-24,06:50,07:40,1,1490,2,13381.0
7948,8,1,2019-03-09,18:30,19:15,1,1485,2,18211.0
7949,7,1,2019-03-21,13:15,21:20,0,485,2,6653.0
7950,10,1,2019-05-12,14:05,23:35,0,570,1,14781.0
7951,2,1,2019-05-06,09:25,01:20,1,955,2,11458.0
7952,10,2,2019-06-09,06:30,19:50,0,800,1,10844.0
7953,24,1,2019-05-24,02:35,04:05,0,90,0,3342.0
7954,3,2,2019-06-24,18:15,12:35,1,1100,1,10262.0
7955,21,1,2019-06-24,22:05,00:25,1,140,0,5277.0
7956,13,1,2019-03-24,06:10,08:55,0,165,0,4441.0
7957,25,3,2019-05-03,08:20,10:35,0,135,0,3543.0
7958,13,1,2019-03-06,06:45,12:15,0,330,1,13912.0
7959,7,1,2019-05-27,06:40,19:00,0,740,1,9315.0
7960,3,2,2019-06-01,22:50,04:25,1,335,1,10262.0
7961,8,1,2019-06-27,17:15,19:15,1,1560,2,12199.0
7962,21,1,2019-05-27,22:05,00:25,1,140,0,5277.0
7963,2,1,2019-06-12,09:10,04:40,1,1170,2,6117.0
7964,1,1,2019-03-24,10:10,13:00,0,170,0,5734.0
7965,31,1,2019-03-06,20:10,07:10,1,660,1,8627.0
7966,7,1,2019-06-15,11:40,01:30,1,830,1,6795.0
7967,14,1,2019-05-21,14:25,17:40,0,195,0,5601.0
7968,6,1,2019-04-21,17:45,20:45,0,180,0,7229.0
7969,14,1,2019-05-09,15:00,01:30,1,630,1,8330.0
7970,1,1,2019-05-03,08:30,11:20,0,170,0,4823.0
7971,10,1,2019-03-24,19:45,22:35,1,1610,1,13759.0
7972,8,1,2019-06-12,05:00,07:40,1,1600,2,10231.0
7973,3,2,2019-05-27,19:15,19:00,1,1425,1,12898.0
7974,6,1,2019-03-06,05:45,10:25,0,280,1,19225.0
7975,22,2,2019-05-27,07:05,08:30,0,85,0,4995.0
7976,14,1,2019-06-12,06:50,12:10,0,320,1,5298.0
7977,3,2,2019-03-21,10:20,18:50,1,1950,2,9254.0
7978,3,2,2019-04-06,14:00,19:00,0,300,1,5177.0
7979,26,1,2019-05-21,20:20,23:25,1,1625,1,9345.0
7980,10,2,2019-05-06,08:25,16:20,0,475,1,10844.0
7981,8,1,2019-03-03,05:55,07:40,1,1545,2,15428.0
7982,14,1,2019-05-21,16:00,21:00,0,300,1,7255.0
7983,3,2,2019-05-21,09:00,12:35,1,1655,1,12898.0
7984,1,1,2019-03-01,13:40,18:35,0,295,1,8707.0
7985,3,2,2019-06-03,18:15,12:35,1,1100,1,10262.0
7986,10,1,2019-05-06,20:25,10:55,1,870,1,13067.0
7987,3,2,2019-06-06,19:45,19:00,1,1395,1,10262.0
7988,2,1,2019-04-09,20:45,23:20,0,155,0,4460.0
7989,10,1,2019-05-24,14:05,23:35,0,570,1,14571.0
7990,8,1,2019-06-09,19:45,19:15,1,1410,2,10178.0
7991,25,1,2019-03-01,17:45,20:05,0,140,0,7718.0
7992,3,1,2019-05-21,02:15,12:35,0,620,1,16376.0
7993,22,1,2019-06-06,19:35,21:05,0,90,0,5678.0
7994,7,1,2019-05-09,10:35,19:00,0,505,1,9103.0
7995,3,1,2019-06-06,13:00,04:25,1,925,1,14714.0
7996,11,1,2019-06-24,15:45,22:05,0,380,1,5583.0
7997,1,1,2019-04-24,18:55,21:50,0,175,0,4823.0
7998,6,2,2019-04-15,18:55,22:00,0,185,0,4544.0
